# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_5	cds	188568	189584	+	LGJFBO_01901	650.0	7.2e-237	1.0	1.0	0.994	UniRef:UniRef50_I9BLW0
contig_5	cds	189718	190812	+	LGJFBO_01902	591.0	3.3e-212	0.995	0.896	0.798	UniRef:UniRef50_B2UKN1
contig_5	cds	190926	191354	+	LGJFBO_01903	270.0	4.6e-93	1.0	0.993	0.937	UniRef:UniRef50_I9KL70
contig_5	cds	191645	194323	-	LGJFBO_01904	1734.0	0.0	1.0	0.960	0.959	UniRef:UniRef50_U6RRI1
contig_5	cds	194430	196025	-	LGJFBO_01905	574.0	4.6e-200	0.996	0.930	0.543	UniRef:UniRef50_I9TNB5
contig_5	cds	196245	196379	+	LGJFBO_01906	75.9	5.1e-19	0.932	0.854	0.927	UniRef:UniRef50_A0A5J4RLF6
contig_5	cds	196543	196926	+	LGJFBO_01907	203.0	5.0e-67	1.0	1.0	0.811	UniRef:UniRef50_A0A0I9RNK2
contig_5	cds	197072	197512	+	LGJFBO_01908	139.0	4.7e-41	0.979	0.986	0.538	UniRef:UniRef50_A0A139K5A0
contig_5	cds	197524	198738	+	LGJFBO_01909	382.0	7.7e-129	0.993	0.952	0.519	UniRef:UniRef50_O06923
contig_5	cds	198840	199715	+	LGJFBO_01910	367.0	2.5e-126	1.017	0.946	0.618	UniRef:UniRef50_F5ISK6
contig_5	cds	199807	200226	+	LGJFBO_01911	204.0	4.2e-67	0.993	0.920	0.703	UniRef:UniRef50_R9LS69
contig_5	cds	200240	203098	-	LGJFBO_01912	1105.0	0.0	1.019	0.981	0.556	UniRef:UniRef50_A0A3D1ABR8
contig_5	cds	203157	204056	-	LGJFBO_01913	348.0	2.4e-118	0.970	0.850	0.597	UniRef:UniRef50_I8XM80
contig_5	cds	204067	205686	-	LGJFBO_01914	644.0	7.7e-228	0.998	0.980	0.604	UniRef:UniRef50_A0A174I6U9
contig_5	cds	205702	208734	-	LGJFBO_01915	1828.0	0.0	1.0	0.995	0.919	UniRef:UniRef50_L0E9I9
contig_5	cds	208756	210750	-	LGJFBO_01916	678.0	4.8e-237	1.050	1.010	0.521	UniRef:UniRef50_I9KL82
contig_5	cds	211138	215004	+	LGJFBO_01917	1979.0	0.0	1.033	1.001	0.727	UniRef:UniRef50_K5Y0M9
contig_5	cds	215533	217422	+	LGJFBO_01918	1050.0	0.0	1.003	1.0	0.813	UniRef:UniRef50_A0A0I9SDF6
contig_5	cds	217604	218203	+	LGJFBO_01919	266.0	2.1e-89	1.005	0.948	0.635	UniRef:UniRef50_K9ETF9
contig_5	cds	218440	219168	-	LGJFBO_01920	309.0	1.1e-104	0.979	0.849	0.599	UniRef:UniRef50_Q64QI1
contig_5	cds	219155	219322	-	LGJFBO_01921	-	-	-	-	-	-
contig_5	cds	219332	219796	-	LGJFBO_01922	224.0	2.3e-74	1.0	0.981	0.682	UniRef:UniRef50_D1PSZ2
contig_5	cds	219860	220255	-	LGJFBO_01923	261.0	6.7e-90	1.0	0.985	0.985	UniRef:UniRef50_I9B7S7
contig_5	cds	220265	221125	-	LGJFBO_01924	538.0	4.8e-194	1.0	0.897	0.993	UniRef:UniRef50_A0A413JZH5
contig_5	cds	222051	223220	+	LGJFBO_01925	384.0	7.1e-130	1.003	0.933	0.554	UniRef:UniRef50_A0A416ABY3
contig_5	cds	223452	224741	-	LGJFBO_01926	637.0	7.2e-228	1.012	0.906	0.760	UniRef:UniRef50_A0A2L2WRB0
contig_5	cds	224890	225555	-	LGJFBO_01927	-	-	-	-	-	-
contig_5	cds	225564	225950	-	LGJFBO_01928	252.0	6.3e-86	0.992	0.804	1.0	UniRef:UniRef50_Q5LG62
contig_5	cds	226102	228261	+	LGJFBO_01929	874.0	3.2e-313	0.967	0.982	0.603	UniRef:UniRef50_A0A4P7PTR3
contig_5	cds	228675	229034	-	LGJFBO_01930	164.0	5.3e-52	0.950	0.926	0.717	UniRef:UniRef50_I9VP23
contig_5	cds	229262	230839	+	LGJFBO_01931	727.0	4.1e-261	1.0	1.0	0.785	UniRef:UniRef50_A0A413JUQ1
contig_5	cds	230887	231666	+	LGJFBO_01932	365.0	9.9e-127	1.004	0.959	0.665	UniRef:UniRef50_Q64X32
contig_5	cds	231772	232197	-	LGJFBO_01933	196.0	1.1e-63	0.986	0.848	0.705	UniRef:UniRef50_K5Y217
contig_5	cds	232223	232786	-	LGJFBO_01934	246.0	1.8e-81	0.989	0.819	0.616	UniRef:UniRef50_A6L6X1
contig_5	cds	232891	233481	-	LGJFBO_01935	198.0	1.0e-62	0.990	0.924	0.557	UniRef:UniRef50_C9LEL8
contig_5	cds	233626	234012	-	LGJFBO_01936	111.0	1.3e-30	1.039	1.015	0.504	UniRef:UniRef50_K5YVR2
contig_5	cds	234118	235107	+	LGJFBO_01937	349.0	9.6e-118	0.936	0.811	0.581	UniRef:UniRef50_R5GFJ7
contig_5	cds	235153	235479	+	LGJFBO_01938	100.0	1.0e-26	0.926	0.862	0.570	UniRef:UniRef50_Q89YY8
contig_5	cds	235503	236516	+	LGJFBO_01939	388.0	3.0e-133	0.982	0.951	0.571	UniRef:UniRef50_Q89YY7
contig_5	cds	236506	237123	+	LGJFBO_01940	357.0	1.7e-125	0.980	0.944	0.905	UniRef:UniRef50_Q89YY6
contig_5	cds	237141	237557	+	LGJFBO_01941	149.0	3.1e-45	1.051	0.980	0.517	UniRef:UniRef50_G5GAE3
contig_5	cds	238369	240957	-	LGJFBO_01942	1247.0	0.0	1.001	0.963	0.757	UniRef:UniRef50_A0A495WIV7
contig_5	cds	241181	241762	+	LGJFBO_01943	194.0	4.8e-61	1.041	0.848	0.532	UniRef:UniRef50_I9S8J5
contig_5	cds	241787	242683	+	LGJFBO_01944	341.0	2.4e-115	0.970	0.828	0.602	UniRef:UniRef50_I8XPS7
contig_5	cds	242762	243754	+	LGJFBO_01945	322.0	3.3e-107	0.864	0.807	0.582	UniRef:UniRef50_Q7MTF7
contig_5	cds	243838	244521	-	LGJFBO_01946	355.0	5.6e-124	1.0	0.996	0.819	UniRef:UniRef50_E1WR22
contig_5	cds	244528	245055	-	LGJFBO_01947	195.0	2.5e-62	1.006	1.0	0.551	UniRef:UniRef50_K9E544
contig_5	cds	245036	245551	-	LGJFBO_01948	179.0	3.5e-56	1.023	1.0	0.537	UniRef:UniRef50_R7D0C1
contig_5	cds	245693	245917	+	LGJFBO_01949	-	-	-	-	-	-
contig_5	cds	245981	247024	-	LGJFBO_01950	484.0	3.6e-170	0.937	0.800	0.754	UniRef:UniRef50_A7I456
contig_5	cds	247035	247553	-	LGJFBO_01951	212.0	4.2e-69	0.948	0.886	0.626	UniRef:UniRef50_A0A7C6G2V3
contig_5	cds	247567	248760	-	LGJFBO_01952	662.0	1.7e-239	1.018	0.955	0.780	UniRef:UniRef50_C9MM94
contig_5	cds	248855	250105	-	LGJFBO_01953	656.0	1.2e-236	1.005	1.0	0.770	UniRef:UniRef50_A0A396BPT4
contig_5	cds	250230	251021	+	LGJFBO_01954	348.0	1.3e-119	1.0	0.926	0.639	UniRef:UniRef50_E6SN46
contig_5	cds	251117	252118	-	LGJFBO_01955	357.0	4.3e-121	0.994	0.965	0.580	UniRef:UniRef50_F7LMN2
contig_5	cds	252115	253257	-	LGJFBO_01956	556.0	3.3e-198	0.976	0.937	0.725	UniRef:UniRef50_I9BM47
contig_5	cds	253665	253778	+	LGJFBO_01957	67.0	9.7e-16	1.0	1.0	0.919	UniRef:UniRef50_I9VY59
contig_5	cds	253788	255950	+	LGJFBO_01958	999.0	0.0	0.999	0.960	0.715	UniRef:UniRef50_F7LQ36
contig_5	cds	255958	256482	+	LGJFBO_01959	292.0	1.0e-100	0.994	0.994	0.798	UniRef:UniRef50_I9BMG7
contig_5	cds	256769	258688	+	LGJFBO_01960	830.0	2.5e-297	0.966	0.905	0.718	UniRef:UniRef50_Q56235
contig_5	cds	258892	259437	+	LGJFBO_01961	166.0	1.5e-50	0.967	0.879	0.503	UniRef:UniRef50_A0A085ZFK4
contig_5	cds	259434	260696	+	LGJFBO_01962	823.0	2.6e-302	0.993	0.963	0.993	UniRef:UniRef50_K6APV6
contig_5	cds	261011	261364	+	LGJFBO_01963	208.0	1.8e-69	1.009	1.0	0.898	UniRef:UniRef50_A0A1F0ILP9
contig_5	cds	261364	261960	+	LGJFBO_01964	252.0	6.6e-84	1.0	0.930	0.581	UniRef:UniRef50_Q89YW2
contig_5	cds	261911	263713	+	LGJFBO_01965	1093.0	0.0	0.947	0.822	0.949	UniRef:UniRef50_K5ZFI2
contig_5	cds	263815	264183	+	LGJFBO_01966	235.0	1.6e-79	1.0	0.847	0.943	UniRef:UniRef50_A0A0E2ASZ9
contig_5	cds	264167	265066	+	LGJFBO_01967	-	-	-	-	-	-
contig_5	cds	265066	265713	+	LGJFBO_01968	314.0	5.6e-108	0.963	0.932	0.710	UniRef:UniRef50_A0A396BTS1
contig_5	cds	265821	266474	+	LGJFBO_01969	437.0	1.1e-156	1.0	0.931	1.0	UniRef:UniRef50_Q89YV7
contig_5	cds	266458	267714	+	LGJFBO_01970	732.0	1.0e-266	1.010	1.0	0.874	UniRef:UniRef50_Q89YV6
contig_5	cds	268110	268757	+	LGJFBO_01971	-	-	-	-	-	-
contig_5	cds	268816	271815	-	LGJFBO_01972	1465.0	0.0	1.050	0.996	0.704	UniRef:UniRef50_A0A1F0V3A8
contig_5	cds	271828	275301	-	LGJFBO_01973	1191.0	0.0	1.018	1.004	0.541	UniRef:UniRef50_Q89YV3
contig_5	cds	275334	276038	-	LGJFBO_01974	366.0	7.4e-128	0.991	0.910	0.858	UniRef:UniRef50_A0A1Y4ADI1
contig_5	cds	276055	277596	-	LGJFBO_01975	910.0	0.0	1.027	0.889	0.911	UniRef:UniRef50_I9JLY2
contig_5	cds	278010	279581	+	LGJFBO_01976	756.0	4.5e-272	0.981	0.924	0.741	UniRef:UniRef50_U6REP2
contig_5	cds	279575	280411	-	LGJFBO_01977	373.0	2.2e-129	1.0	0.972	0.665	UniRef:UniRef50_A0A451DK09
contig_5	cds	280540	281907	-	LGJFBO_01978	782.0	5.3e-285	0.998	0.954	0.835	UniRef:UniRef50_A0A1M5M1Q0
contig_5	cds	282043	283878	+	LGJFBO_01979	892.0	0.0	1.0	0.971	0.753	UniRef:UniRef50_A0A380YL78
contig_5	cds	283894	284580	+	LGJFBO_01980	352.0	2.0e-122	1.0	0.958	0.759	UniRef:UniRef50_U6RIS3
contig_5	cds	284675	286135	-	LGJFBO_01981	693.0	1.6e-247	0.986	0.812	0.691	UniRef:UniRef50_O52762
contig_5	cds	286207	286386	-	LGJFBO_01982	-	-	-	-	-	-
contig_5	cds	286353	288890	-	LGJFBO_01983	1011.0	0.0	0.991	0.950	0.570	UniRef:UniRef50_A0A174UXJ4
contig_5	cds	288900	289568	+	LGJFBO_01984	216.0	2.0e-69	0.811	0.900	0.550	UniRef:UniRef50_R9I614
contig_5	cds	289631	290623	+	LGJFBO_01985	417.0	4.8e-144	0.982	0.820	0.596	UniRef:UniRef50_A0A1Q6A2L6
contig_5	cds	291262	292227	+	LGJFBO_01986	-	-	-	-	-	-
contig_5	cds	292401	295787	+	LGJFBO_01987	1394.0	0.0	0.981	0.961	0.596	UniRef:UniRef50_A0A1V3N1Q8
contig_5	cds	295799	297322	+	LGJFBO_01988	567.0	1.2e-198	0.976	0.974	0.566	UniRef:UniRef50_A0A3P2A8R0
contig_5	cds	297396	298382	+	LGJFBO_01989	456.0	1.8e-160	0.945	0.896	0.694	UniRef:UniRef50_K9DXN1
contig_5	cds	298398	298496	+	LGJFBO_01990	-	-	-	-	-	-
contig_5	cds	298570	299577	+	LGJFBO_01991	444.0	1.5e-154	0.979	0.804	0.640	UniRef:UniRef50_D3ICB5
contig_5	cds	299664	301214	-	LGJFBO_01992	761.0	1.8e-274	1.041	1.0	0.698	UniRef:UniRef50_A0A098BXX8
contig_5	cds	301283	301849	-	LGJFBO_01993	368.0	9.3e-130	1.0	0.807	0.947	UniRef:UniRef50_P0AE08
contig_5	cds	302810	303277	+	LGJFBO_01994	114.0	5.1e-31	0.942	0.980	0.514	UniRef:UniRef50_Q8A197
contig_5	cds	303429	303983	+	LGJFBO_01995	199.0	1.6e-63	0.973	0.899	0.559	UniRef:UniRef50_Q89YQ7
contig_5	cds	304099	304542	+	LGJFBO_01996	272.0	2.1e-93	1.0	0.891	0.912	UniRef:UniRef50_K9ER85
contig_5	cds	304580	305080	+	LGJFBO_01997	185.0	1.4e-58	0.982	0.953	0.558	UniRef:UniRef50_I8XPY9
contig_5	cds	305184	306392	-	LGJFBO_01998	551.0	3.0e-195	0.990	0.894	0.678	UniRef:UniRef50_C3J8A9
contig_5	cds	306449	307510	-	LGJFBO_01999	526.0	8.0e-187	1.011	0.927	0.720	UniRef:UniRef50_A0A174K073
contig_5	cds	307524	310022	-	LGJFBO_02000	912.0	0.0	1.035	0.943	0.563	UniRef:UniRef50_A0A6F9ZKA2
contig_5	tRNA	310177	310261	+	LGJFBO_02001	68.3	-	-	-	-	-
contig_5	cds	310854	311003	+	LGJFBO_02002	-	-	-	-	-	-
contig_6	cds	3	254	+	LGJFBO_02003	-	-	-	-	-	-
contig_6	cds	232	627	+	LGJFBO_02004	204.0	6.2e-67	0.985	0.801	0.752	UniRef:UniRef50_A0A174V6L8
contig_6	cds	756	1079	+	LGJFBO_02005	128.0	6.2e-38	1.009	0.908	0.620	UniRef:UniRef50_F9Z871
contig_6	cds	1149	1598	-	LGJFBO_02006	251.0	3.4e-85	1.0	0.987	0.866	UniRef:UniRef50_I8XIE9
contig_6	cds	2084	2371	+	LGJFBO_02007	147.0	6.6e-46	1.032	0.907	0.796	UniRef:UniRef50_I9S2P5
contig_6	cds	2368	2673	+	LGJFBO_02008	161.0	2.5e-51	1.040	1.0	0.762	UniRef:UniRef50_I8XG34
contig_6	cds	2684	2986	+	LGJFBO_02009	159.0	3.3e-50	1.0	0.909	0.770	UniRef:UniRef50_I9GS63
contig_6	cds	3046	3339	+	LGJFBO_02010	126.0	2.8e-37	0.938	0.805	0.659	UniRef:UniRef50_F9Z313
contig_6	cds	3619	4365	+	LGJFBO_02011	-	-	-	-	-	-
contig_6	cds	4427	5740	-	LGJFBO_02012	526.0	1.0e-184	0.963	0.936	0.644	UniRef:UniRef50_A0A0F5J9T2
contig_6	cds	5767	6999	-	LGJFBO_02013	540.0	6.7e-191	0.998	0.990	0.658	UniRef:UniRef50_A0A0F5J8R0
contig_6	cds	7400	10021	+	LGJFBO_02014	1757.0	0.0	1.0	0.983	0.991	UniRef:UniRef50_I9BN38
contig_6	cds	10803	13988	+	LGJFBO_02015	1108.0	0.0	0.959	0.897	0.534	UniRef:UniRef50_F7LKV9
contig_6	cds	14002	15684	+	LGJFBO_02016	884.0	0.0	0.995	0.986	0.747	UniRef:UniRef50_I9BMU9
contig_6	cds	15706	16659	+	LGJFBO_02017	419.0	4.0e-146	1.003	0.988	0.626	UniRef:UniRef50_I9VYU8
contig_6	cds	16687	18138	+	LGJFBO_02018	621.0	2.6e-220	0.959	0.897	0.618	UniRef:UniRef50_R9HA49
contig_6	cds	18157	21810	+	LGJFBO_02019	2323.0	0.0	1.001	1.0	0.943	UniRef:UniRef50_A0A174N8K5
contig_6	cds	21807	21959	+	LGJFBO_02020	-	-	-	-	-	-
contig_6	cds	22060	23310	-	LGJFBO_02021	432.0	1.3e-147	1.038	0.937	0.558	UniRef:UniRef50_A0A928BN21
contig_6	cds	23595	24470	+	LGJFBO_02022	291.0	2.3e-96	0.935	0.886	0.518	UniRef:UniRef50_I9S847
contig_6	cds	24482	25651	+	LGJFBO_02023	769.0	2.1e-282	1.0	1.0	1.0	UniRef:UniRef50_A0A2M9V632
contig_6	cds	25929	27890	+	LGJFBO_02024	806.0	5.9e-288	0.997	0.952	0.607	UniRef:UniRef50_E6MSG8
contig_6	cds	28220	29539	+	LGJFBO_02025	481.0	9.4e-167	1.0	0.993	0.551	UniRef:UniRef50_R7CVM7
contig_6	cds	29551	30585	+	LGJFBO_02026	375.0	6.7e-128	1.0	0.975	0.541	UniRef:UniRef50_R5CZM4
contig_6	cds	30589	32169	+	LGJFBO_02027	591.0	7.4e-207	0.994	0.924	0.564	UniRef:UniRef50_K9DVK3
contig_6	cds	32373	33461	-	LGJFBO_02028	411.0	2.7e-141	1.094	0.985	0.528	UniRef:UniRef50_Q64YD4
contig_6	tRNA	33767	33840	-	LGJFBO_02029	57.3	-	-	-	-	-
contig_6	cds	34286	35347	-	LGJFBO_02030	394.0	5.5e-135	0.986	0.899	0.552	UniRef:UniRef50_A0A1R3T4Z5
contig_6	cds	35484	35888	+	LGJFBO_02031	192.0	2.1e-62	1.0	0.865	0.709	UniRef:UniRef50_Q8A0P5
contig_6	cds	35982	38873	+	LGJFBO_02032	1170.0	0.0	1.003	0.982	0.630	UniRef:UniRef50_U2DY88
contig_6	cds	39030	40469	+	LGJFBO_02033	869.0	0.0	1.0	0.945	0.889	UniRef:UniRef50_A0A380ZBR8
contig_6	cds	40487	40978	-	LGJFBO_02034	250.0	6.0e-84	0.994	0.814	0.741	UniRef:UniRef50_A0A941F2P3
contig_6	cds	41011	41805	-	LGJFBO_02035	312.0	1.3e-105	0.970	0.928	0.563	UniRef:UniRef50_Q8A0P1
contig_6	cds	41813	42496	-	LGJFBO_02036	353.0	3.2e-123	1.004	1.0	0.776	UniRef:UniRef50_A0A0P0FU76
contig_6	cds	42593	44011	+	LGJFBO_02037	805.0	2.3e-293	1.030	0.998	0.823	UniRef:UniRef50_A0A9D8XQR0
contig_6	cds	44108	45841	-	LGJFBO_02038	757.0	6.7e-271	1.071	1.011	0.612	UniRef:UniRef50_A0A401LZZ7
contig_6	cds	45863	49279	-	LGJFBO_02039	1390.0	0.0	1.041	1.003	0.601	UniRef:UniRef50_A0A120A165
contig_6	cds	49609	51834	-	LGJFBO_02040	1003.0	0.0	0.988	1.004	0.648	UniRef:UniRef50_A0A162ND84
contig_6	cds	52216	54483	-	LGJFBO_02041	1024.0	0.0	1.009	0.986	0.644	UniRef:UniRef50_A0A9D2HQG8
contig_6	cds	54513	55511	-	LGJFBO_02042	623.0	3.1e-226	1.0	0.971	0.925	UniRef:UniRef50_I8XKX8
contig_6	cds	55564	56118	-	LGJFBO_02043	239.0	2.6e-79	1.0	0.968	0.630	UniRef:UniRef50_A0A3E4Z8M3
contig_6	cds	56134	58335	-	LGJFBO_02044	1152.0	0.0	0.988	0.860	0.744	UniRef:UniRef50_U6RBP1
contig_6	cds	58838	60031	-	LGJFBO_02045	416.0	3.5e-142	0.924	0.840	0.575	UniRef:UniRef50_R7JC21
contig_6	cds	60181	61035	+	LGJFBO_02046	408.0	6.9e-143	0.979	0.924	0.723	UniRef:UniRef50_I9VYS0
contig_6	cds	61283	63901	-	LGJFBO_02047	1243.0	0.0	1.003	0.850	0.696	UniRef:UniRef50_Q8A0M6
contig_6	cds	64005	64973	+	LGJFBO_02048	451.0	2.4e-158	1.0	0.915	0.643	UniRef:UniRef50_K9DW12
contig_6	cds	64988	65353	+	LGJFBO_02049	133.0	1.4e-39	0.876	0.922	0.585	UniRef:UniRef50_G5GB47
contig_6	cds	65397	67643	-	LGJFBO_02050	907.0	0.0	1.001	0.934	0.605	UniRef:UniRef50_A0AA43KLS8
contig_6	cds	67712	69010	-	LGJFBO_02051	741.0	2.1e-269	1.0	0.964	0.819	UniRef:UniRef50_A0A173TU23
contig_6	cds	69035	69904	-	LGJFBO_02052	362.0	9.3e-125	1.052	1.020	0.655	UniRef:UniRef50_A0A174NYY2
contig_6	cds	69905	70795	-	LGJFBO_02053	383.0	3.6e-132	0.976	0.843	0.668	UniRef:UniRef50_A0A180F0Z6
contig_6	cds	70804	71571	-	LGJFBO_02054	325.0	1.3e-110	0.996	0.858	0.661	UniRef:UniRef50_A0A2Z3L971
contig_6	cds	72076	72843	+	LGJFBO_02055	261.0	2.3e-85	0.984	0.866	0.502	UniRef:UniRef50_A0A1M4XQJ5
contig_6	cds	72840	73973	+	LGJFBO_02056	477.0	1.9e-166	0.997	0.879	0.652	UniRef:UniRef50_C9MMB0
contig_6	cds	74062	74802	+	LGJFBO_02057	283.0	4.5e-95	0.980	0.976	0.556	UniRef:UniRef50_A0A6I0GII4
contig_6	cds	74913	75752	-	LGJFBO_02058	295.0	3.8e-98	1.018	0.907	0.553	UniRef:UniRef50_D1QVY5
contig_6	cds	75768	77756	-	LGJFBO_02059	730.0	3.5e-256	0.977	0.829	0.604	UniRef:UniRef50_A0A935N0T6
contig_6	cds	77805	78164	-	LGJFBO_02060	144.0	8.1e-44	1.0	1.0	0.563	UniRef:UniRef50_F8WWS7
contig_6	tRNA	78467	78537	+	LGJFBO_02061	44.3	-	-	-	-	-
contig_6	cds	78681	80531	-	LGJFBO_02062	878.0	1.9e-317	1.028	0.998	0.757	UniRef:UniRef50_C9MMF2
contig_6	cds	80650	81990	-	LGJFBO_02063	388.0	4.7e-130	0.897	0.870	0.505	UniRef:UniRef50_A0A413IHS6
contig_6	cds	82052	82894	-	LGJFBO_02064	317.0	7.6e-107	0.918	0.865	0.619	UniRef:UniRef50_Q8A0H8
contig_6	cds	82944	83945	+	LGJFBO_02065	433.0	1.1e-150	0.952	0.848	0.694	UniRef:UniRef50_U6RPW4
contig_6	cds	84149	85606	+	LGJFBO_02066	595.0	2.4e-210	0.994	0.964	0.629	UniRef:UniRef50_F9D0S4
contig_6	cds	86236	87918	-	LGJFBO_02067	926.0	0.0	0.996	0.996	0.808	UniRef:UniRef50_A0A0I9SAT4
contig_6	cds	87941	89092	-	LGJFBO_02068	778.0	6.2e-286	1.003	1.0	0.990	UniRef:UniRef50_A0A0E2AV85
contig_6	cds	89097	91847	-	LGJFBO_02069	999.0	0.0	0.995	0.986	0.547	UniRef:UniRef50_I9KM86
contig_6	cds	91844	92584	-	LGJFBO_02070	388.0	5.0e-136	1.0	0.928	0.780	UniRef:UniRef50_I9BN96
contig_6	cds	92809	98589	+	LGJFBO_02071	2096.0	0.0	1.004	1.008	0.554	UniRef:UniRef50_UPI002FC87D9F
contig_6	cds	98860	99948	+	LGJFBO_02072	505.0	1.9e-178	0.978	0.896	0.720	UniRef:UniRef50_A0A1M4V1F3
contig_6	cds	99957	101048	+	LGJFBO_02073	513.0	4.3e-181	1.0	0.885	0.716	UniRef:UniRef50_A0A7D3XTL2
contig_6	cds	101158	102099	-	LGJFBO_02074	484.0	1.2e-171	0.962	0.865	0.821	UniRef:UniRef50_S3YRD9
contig_6	cds	102158	102985	+	LGJFBO_02075	281.0	3.4e-93	0.985	0.961	0.565	UniRef:UniRef50_F9D1X0
contig_6	cds	103007	104023	+	LGJFBO_02076	517.0	6.0e-184	0.962	0.876	0.766	UniRef:UniRef50_A0A1M4V1Q7
contig_6	cds	103995	105242	+	LGJFBO_02077	633.0	2.9e-227	0.993	0.924	0.777	UniRef:UniRef50_K5D8Z1
contig_6	cds	105284	106177	+	LGJFBO_02078	583.0	9.4e-212	1.0	0.974	1.0	UniRef:UniRef50_A0A4U9W1K6
contig_6	cds	106479	107351	-	LGJFBO_02079	448.0	2.6e-158	1.103	1.0	0.744	UniRef:UniRef50_Q64W50
contig_6	cds	107493	107840	-	LGJFBO_02080	197.0	5.0e-65	0.913	0.861	0.819	UniRef:UniRef50_Q64PB2
contig_6	cds	107939	108307	-	LGJFBO_02081	177.0	5.7e-57	1.0	1.0	0.869	UniRef:UniRef50_A0AAN4MUN4
contig_6	cds	108886	109422	+	LGJFBO_02082	297.0	5.8e-102	0.994	0.808	0.825	UniRef:UniRef50_K9DY96
contig_6	cds	109442	109930	+	LGJFBO_02083	266.0	2.3e-90	0.988	0.851	0.813	UniRef:UniRef50_E6SQ56
contig_6	cds	110088	110969	+	LGJFBO_02084	468.0	3.0e-165	0.997	0.809	0.777	UniRef:UniRef50_Q83AP7
contig_6	cds	110977	111390	+	LGJFBO_02085	204.0	1.2e-66	0.971	0.821	0.699	UniRef:UniRef50_A0A143B923
contig_6	cds	111387	111797	+	LGJFBO_02086	167.0	2.5e-52	0.993	0.877	0.533	UniRef:UniRef50_A0A2D0MZ01
contig_6	cds	111815	112915	+	LGJFBO_02087	396.0	2.2e-135	1.0	0.946	0.566	UniRef:UniRef50_Q9F837
contig_6	cds	112966	114477	+	LGJFBO_02088	497.0	3.4e-171	0.984	0.965	0.527	UniRef:UniRef50_A0A6L3GLX4
contig_6	cds	114609	115931	+	LGJFBO_02089	687.0	6.7e-248	0.991	0.946	0.784	UniRef:UniRef50_P96074
contig_6	cds	115928	117073	+	LGJFBO_02090	-	-	-	-	-	-
contig_6	cds	117060	118199	+	LGJFBO_02091	-	-	-	-	-	-
contig_6	cds	118214	119086	+	LGJFBO_02092	-	-	-	-	-	-
contig_6	cds	119127	119987	+	LGJFBO_02093	279.0	1.3e-91	0.913	0.821	0.525	UniRef:UniRef50_A0A174J9G3
contig_6	cds	119989	121050	+	LGJFBO_02094	366.0	3.3e-124	0.983	0.972	0.516	UniRef:UniRef50_A0A939YCE1
contig_6	cds	121275	122210	+	LGJFBO_02095	592.0	2.8e-214	1.0	0.864	1.0	UniRef:UniRef50_A0A174J966
contig_6	cds	122217	123416	+	LGJFBO_02096	608.0	2.7e-218	0.992	0.978	0.727	UniRef:UniRef50_R9HPE5
contig_6	cds	123413	124438	+	LGJFBO_02097	501.0	8.9e-178	0.988	0.980	0.730	UniRef:UniRef50_R9HX77
contig_6	cds	124445	125473	+	LGJFBO_02098	437.0	1.2e-151	1.006	0.856	0.631	UniRef:UniRef50_A0A1V4SKI8
contig_6	cds	125518	126669	+	LGJFBO_02099	488.0	4.6e-171	1.005	0.944	0.631	UniRef:UniRef50_A0A2A7BXZ5
contig_6	cds	126683	127822	+	LGJFBO_02100	631.0	3.9e-228	1.005	0.997	0.814	UniRef:UniRef50_A0A291DWA7
contig_6	cds	127864	129084	+	LGJFBO_02101	478.0	1.2e-166	0.973	0.954	0.610	UniRef:UniRef50_E6SSY5
contig_6	cds	129091	129987	+	LGJFBO_02102	452.0	7.9e-160	1.044	0.997	0.714	UniRef:UniRef50_A0A0P0G337
contig_6	cds	130090	131040	+	LGJFBO_02103	455.0	1.6e-159	1.206	0.997	0.635	UniRef:UniRef50_A0A174JAZ5
contig_6	cds	131043	131630	+	LGJFBO_02104	198.0	8.8e-63	0.974	0.918	0.521	UniRef:UniRef50_I9BKZ2
contig_6	cds	132094	132540	+	LGJFBO_02105	-	-	-	-	-	-
contig_6	cds	132802	134349	+	LGJFBO_02106	642.0	2.7e-229	0.829	0.966	0.731	UniRef:UniRef50_A0A6I0LGR1
contig_6	cds	134420	135454	-	LGJFBO_02107	387.0	1.7e-132	0.953	0.861	0.610	UniRef:UniRef50_A0A4Y6UQW3
contig_6	cds	135599	137767	+	LGJFBO_02108	1081.0	0.0	1.202	1.0	0.630	UniRef:UniRef50_A0A975KF20
contig_6	cds	138146	141283	+	LGJFBO_02109	1116.0	0.0	1.023	1.0	0.528	UniRef:UniRef50_A0A143XYC7
contig_6	cds	141309	142976	+	LGJFBO_02110	948.0	0.0	1.002	1.0	0.824	UniRef:UniRef50_I9VZ03
contig_6	cds	142976	144118	+	LGJFBO_02111	566.0	3.2e-202	1.003	0.995	0.709	UniRef:UniRef50_B3C6L7
contig_6	cds	144247	146028	+	LGJFBO_02112	998.0	0.0	1.0	0.995	0.781	UniRef:UniRef50_B3C6L6
contig_6	cds	146031	147404	+	LGJFBO_02113	-	-	-	-	-	-
contig_6	cds	147401	149248	+	LGJFBO_02114	-	-	-	-	-	-
