#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2831722	2831922	+	LLMDKN_006176	7.6	6.5	PF13692.12|Glyco_trans_1_4	PFAM:PF13692.12
contig_1	2831971	2832201	+	LLMDKN_006177	8.8	5.0		
contig_1	2832514	2832711	+	LLMDKN_006178	6.7	5.5		
contig_1	2832732	2832956	+	LLMDKN_006179	9.1	10.0		
contig_1	2833036	2833482	+	LLMDKN_006180	17.0	9.4	PF16288.11|DUF4934, PF17170.10|DUF5128	PFAM:PF16288.11, PFAM:PF17170.10
contig_1	2833487	2833915	+	LLMDKN_006181	16.2	8.5		
contig_1	2834140	2834418	+	LLMDKN_006182	10.6	7.0		
contig_1	2834415	2834615	+	LLMDKN_006183	7.9	8.5		
contig_1	2834615	2834872	+	LLMDKN_006184	10.0	6.6		
contig_1	2834889	2835347	+	LLMDKN_006185	17.6	5.8		
contig_1	2835385	2835591	+	LLMDKN_006186	8.0	8.7		
contig_1	2836957	2837166	+	LLMDKN_006188	8.2	6.2		
contig_1	2837206	2837463	+	LLMDKN_006189	9.6	4.8		
contig_1	2837475	2838011	+	LLMDKN_006190	21.6	4.7		
contig_1	2838045	2838365	+	LLMDKN_006191	12.7	9.0		
contig_1	2838329	2838742	+	LLMDKN_006192	16.3	6.4		
contig_1	2838681	2838878	+	LLMDKN_006193	7.4	5.1		
contig_1	2838867	2839313	-	LLMDKN_006194	17.1	9.9		
contig_1	2839315	2839959	+	LLMDKN_006195	25.8	9.3		
contig_1	2839998	2840105	+	LLMDKN_006196	3.8	9.3		
contig_1	2840141	2840800	+	LLMDKN_006197	24.7	5.0	PF00535.33|Glycos_transf_2	PFAM:PF00535.33
contig_1	2840778	2841062	+	LLMDKN_006198	11.4	9.2		
contig_1	2841130	2841309	+	LLMDKN_006199	7.1	7.6		
contig_1	2841437	2841793	+	LLMDKN_006200	14.3	5.7		
contig_1	2841827	2842000	+	LLMDKN_006201	6.8	8.8		
contig_1	2841943	2842110	+	LLMDKN_006202	6.3	5.2		
contig_1	2842091	2842276	+	LLMDKN_006203	7.0	5.0		
contig_1	2842673	2842858	+	LLMDKN_006204	7.3	7.7		
contig_1	2842859	2843401	+	LLMDKN_006205	20.8	10.5		
contig_1	2843385	2843684	+	LLMDKN_006206	11.6	9.8		
contig_1	2843743	2844126	+	LLMDKN_006207	14.2	6.1	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	2844140	2844382	+	LLMDKN_006208	8.7	4.8		
contig_1	2844468	2844665	+	LLMDKN_006209	7.4	8.1		
contig_1	2844668	2845126	+	LLMDKN_006210	17.4	7.8		
contig_1	2845179	2845706	+	LLMDKN_006211	20.1	5.4		
contig_1	2845681	2846100	+	LLMDKN_006212	15.6	9.4		
contig_1	2846174	2846491	+	LLMDKN_006213	11.4	8.1		
contig_1	2846440	2847345	+	LLMDKN_006214	33.1	8.7		
contig_1	2847407	2847817	-	LLMDKN_006215	16.0	6.0		
contig_1	2847820	2848197	-	LLMDKN_006216	14.1	4.9		
contig_1	2848298	2848552	-	LLMDKN_006217	9.6	10.4		
contig_1	2848854	2849237	+	LLMDKN_006218	13.8	4.5		
contig_1	2849203	2849442	+	LLMDKN_006219	8.8	7.8	PF02786.22|CPSase_L_D2	PFAM:PF02786.22
contig_1	2849427	2850203	+	LLMDKN_006220	29.0	5.3	PF02786.22|CPSase_L_D2, PF02787.25|CPSase_L_D3	PFAM:PF02786.22, PFAM:PF02787.25
contig_1	2850312	2850497	+	LLMDKN_006221	7.1	9.3		
contig_1	2850511	2851488	+	LLMDKN_006222	36.6	5.0	PF02222.28|ATP-grasp, PF02786.22|CPSase_L_D2	PFAM:PF02222.28, PFAM:PF02786.22
contig_1	2851485	2852048	+	LLMDKN_006223	20.8	7.8	PF02142.27|MGS	PFAM:PF02142.27
contig_1	2852204	2852521	+	LLMDKN_006224	11.7	9.3	PF04519.19|Bactofilin	PFAM:PF04519.19
contig_1	2852917	2853021	+	LLMDKN_006225	4.2	9.9		
contig_1	2853008	2853220	+	LLMDKN_006226	8.4	6.5	PF13102.12|Phage_int_SAM_5	PFAM:PF13102.12
contig_1	2853550	2853834	+	LLMDKN_006227	11.0	10.5		
contig_1	2854245	2854643	+	LLMDKN_006228	14.1	4.7		
contig_1	2854779	2855114	+	LLMDKN_006229	11.8	4.7		
contig_1	2855129	2855482	+	LLMDKN_006230	12.5	5.2		
contig_1	2855746	2856120	+	LLMDKN_006231	14.1	9.1		
contig_1	2856193	2856417	+	LLMDKN_006232	8.7	4.8		
contig_1	2856536	2856982	+	LLMDKN_006233	17.2	9.6		
contig_1	2856967	2857095	+	LLMDKN_006234	5.0	5.6		
contig_1	2857214	2857405	+	LLMDKN_006235	7.6	11.4		
contig_1	2857399	2858373	+	LLMDKN_006236	37.3	8.9		
contig_1	2858397	2858999	+	LLMDKN_006237	23.2	4.7		
contig_1	2859024	2859698	+	LLMDKN_006238	24.5	9.2		
contig_1	2859682	2859870	+	LLMDKN_006239	6.7	9.2		
contig_1	2859912	2860337	+	LLMDKN_006240	15.2	8.7		
contig_1	2860384	2860482	+	LLMDKN_006241	3.5	9.5		
contig_1	2860592	2860825	+	LLMDKN_006242	8.9	4.7		
contig_1	2860822	2861343	+	LLMDKN_006243	18.3	5.1		
contig_1	2861340	2861483	+	LLMDKN_006244	5.2	9.4		
contig_1	2861690	2861920	+	LLMDKN_006245	8.2	4.9		
contig_1	2861877	2862194	+	LLMDKN_006246	11.2	6.5		
contig_1	2862191	2862589	+	LLMDKN_006247	14.7	6.2		
contig_1	2862613	2863527	+	LLMDKN_006248	33.8	4.9	PF13004.13|BACON	PFAM:PF13004.13
contig_1	2863609	2864064	+	LLMDKN_006249	16.8	9.0		
contig_1	2864073	2864795	+	LLMDKN_006250	26.5	7.8		
contig_1	2864930	2865343	+	LLMDKN_006251	14.7	6.5		
contig_1	2865444	2865722	+	LLMDKN_006252	9.8	6.8		
contig_1	2865763	2865972	+	LLMDKN_006253	7.9	4.1		
contig_1	2866023	2866133	+	LLMDKN_006254	4.0	9.4		
contig_1	2866342	2866488	-	LLMDKN_006255	5.6	10.1		
contig_1	2866437	2866616	-	LLMDKN_006256	6.5	8.1		
contig_1	2866595	2866810	-	LLMDKN_006257	8.2	8.1	PF18344.7|CBM32	PFAM:PF18344.7
contig_1	2866893	2867075	-	LLMDKN_006258	6.7	4.4	PF21774.3|NagJ_C, PF21809.3|Glyco_hydro_84_hel	PFAM:PF21774.3, PFAM:PF21809.3
contig_1	2867132	2867668	-	LLMDKN_006259	20.3	5.3		
contig_1	2867722	2868222	-	LLMDKN_006260	19.3	6.8	PF02838.20|Glyco_hydro_20b	PFAM:PF02838.20
contig_1	2868246	2868659	-	LLMDKN_006261	15.2	10.1		
contig_1	2868680	2868940	+	LLMDKN_006262	9.8	9.2	PF03883.20|H2O2_YaaD	PFAM:PF03883.20
contig_1	2869195	2869356	+	LLMDKN_006263	6.2	10.1		
contig_1	2869316	2869483	+	LLMDKN_006264	6.6	6.2		
contig_1	2869556	2870017	+	LLMDKN_006265	16.6	4.8	PF00132.30|Hexapep, PF14602.12|Hexapep_2	PFAM:PF00132.30, PFAM:PF14602.12
contig_1	2870061	2870252	-	LLMDKN_006266	7.7	5.8		
contig_1	2871185	2871514	+	LLMDKN_006270	12.8	9.0	PF01301.25|Glyco_hydro_35, PF02449.21|Glyco_hydro_42	PFAM:PF01301.25, PFAM:PF02449.21
contig_1	2871522	2871941	+	LLMDKN_006271	16.2	8.7	PF01301.25|Glyco_hydro_35	PFAM:PF01301.25
contig_1	2871948	2872340	+	LLMDKN_006272	14.7	5.5	PF01301.25|Glyco_hydro_35	PFAM:PF01301.25
contig_1	2872337	2873023	+	LLMDKN_006273	25.4	5.7	PF13364.12|BetaGal_ABD2, PF21317.3|BetaGal_ABD_1, PF21467.3|BetaGal_gal-bd	PFAM:PF13364.12, PFAM:PF21317.3, PFAM:PF21467.3
contig_1	2873254	2873907	+	LLMDKN_006274	25.0	5.0	PF00206.25|Lyase_1	PFAM:PF00206.25
contig_1	2873883	2874422	+	LLMDKN_006275	20.1	6.5	PF00206.25|Lyase_1	PFAM:PF00206.25
contig_1	2874404	2874697	+	LLMDKN_006276	11.1	7.8		
contig_1	2874743	2876143	+	LLMDKN_006277	53.9	9.6	PF01479.30|S4, PF13275.11|S4_2	PFAM:PF01479.30, PFAM:PF13275.11
contig_1	2876188	2876751	+	LLMDKN_006278	21.3	9.4	PF01336.31|tRNA_anti-codon	PFAM:PF01336.31
contig_1	2876868	2877818	+	LLMDKN_006279	36.9	5.2	PF00152.25|tRNA-synt_2	PFAM:PF00152.25
contig_1	2877840	2877971	+	LLMDKN_006280	4.7	9.1		
contig_1	2877955	2878296	+	LLMDKN_006281	13.2	4.9	PF14869.12|DUF4488	PFAM:PF14869.12
contig_1	2878642	2879022	+	LLMDKN_006282	14.1	9.7		
contig_1	2879618	2879926	+	LLMDKN_006284	11.6	9.5		
contig_1	2879883	2880455	+	LLMDKN_006285	20.7	5.5		
contig_1	2880578	2880766	+	LLMDKN_006286	7.1	9.3		
contig_1	2880799	2881569	+	LLMDKN_006287	28.1	4.9		
contig_1	2881438	2882058	-	LLMDKN_006288	23.9	8.8	PF01253.27|SUI1	PFAM:PF01253.27
contig_1	2882240	2882617	+	LLMDKN_006289	14.2	9.5		
contig_1	2882599	2882901	+	LLMDKN_006290	11.2	5.0	PF02629.25|CoA_binding	PFAM:PF02629.25
contig_1	2882905	2883267	+	LLMDKN_006291	13.6	9.0	PF01557.24|FAA_hydrolase	PFAM:PF01557.24
contig_1	2883216	2883518	+	LLMDKN_006292	11.1	4.7	PF01557.24|FAA_hydrolase	PFAM:PF01557.24
contig_1	2883558	2883662	+	LLMDKN_006293	3.9	6.7		
contig_1	2883656	2884039	+	LLMDKN_006294	13.7	5.5		
contig_1	2884094	2884723	+	LLMDKN_006295	23.0	5.1	PF00149.33|Metallophos	PFAM:PF00149.33
contig_1	2884668	2885081	+	LLMDKN_006296	15.5	7.0		
contig_1	2885078	2885290	-	LLMDKN_006297	7.8	9.7		
contig_1	2885405	2885938	-	LLMDKN_006298	20.7	9.5	PF20600.3|ExoX-like_C	PFAM:PF20600.3
contig_1	2887040	2887258	+	LLMDKN_006299	8.3	5.3	PF03054.22|tRNA_Me_trans	PFAM:PF03054.22
contig_1	2887239	2887631	+	LLMDKN_006300	15.2	9.6	PF03054.22|tRNA_Me_trans	PFAM:PF03054.22
contig_1	2887782	2888057	+	LLMDKN_006301	10.3	7.8	PF20258.4|tRNA_Me_trans_C	PFAM:PF20258.4
contig_1	2888121	2888486	+	LLMDKN_006302	13.8	9.9		
contig_1	2888432	2889316	+	LLMDKN_006303	31.5	5.3	PF00082.27|Peptidase_S8	PFAM:PF00082.27
contig_1	2889439	2889852	+	LLMDKN_006304	15.6	6.4	PF13742.12|tRNA_anti_2	PFAM:PF13742.12
contig_1	2889798	2890178	+	LLMDKN_006305	14.2	5.7		
contig_1	2890207	2890647	+	LLMDKN_006306	16.7	10.4		
contig_1	2890728	2890817	+	LLMDKN_006307	3.5	4.9		
contig_1	2890951	2891406	+	LLMDKN_006308	17.3	8.9		
contig_1	2891379	2891969	+	LLMDKN_006309	21.5	5.1	PF01063.24|Aminotran_4	PFAM:PF01063.24
contig_1	2892082	2892618	+	LLMDKN_006310	20.3	6.0	PF00753.33|Lactamase_B, PF12706.13|Lactamase_B_2	PFAM:PF00753.33, PFAM:PF12706.13
contig_1	2892593	2892784	+	LLMDKN_006311	7.3	9.1		
contig_1	2893084	2893266	+	LLMDKN_006312	7.1	9.2		
contig_1	2893242	2893553	+	LLMDKN_006313	12.3	4.8		
contig_1	2893566	2893673	+	LLMDKN_006314	4.3	9.7		
contig_1	2893726	2893932	+	LLMDKN_006315	7.2	10.1		
contig_1	2893896	2894165	+	LLMDKN_006316	9.8	9.0	PF01656.29|CbiA	PFAM:PF01656.29
contig_1	2894107	2894670	+	LLMDKN_006317	20.0	5.2		
contig_1	2894762	2895043	-	LLMDKN_006318	10.8	5.6		
contig_1	2895162	2895965	-	LLMDKN_006319	30.5	6.4		
contig_1	2896040	2896288	-	LLMDKN_006320	9.1	7.9		
contig_1	2896251	2896661	-	LLMDKN_006321	15.5	6.4		
contig_1	2896743	2896916	-	LLMDKN_006322	6.2	10.2	PF03544.19|TonB_C	PFAM:PF03544.19
contig_1	2897006	2897203	-	LLMDKN_006323	7.3	10.0	PF03544.19|TonB_C	PFAM:PF03544.19
contig_1	2897369	2897578	-	LLMDKN_006324	7.6	4.6		
contig_1	2897623	2898000	-	LLMDKN_006325	14.8	9.6	PF05569.17|Peptidase_M56	PFAM:PF05569.17
contig_1	2897939	2898433	-	LLMDKN_006326	18.8	5.5		
contig_1	2898453	2898587	-	LLMDKN_006327	5.2	5.2		
contig_1	2898613	2898804	-	LLMDKN_006328	7.4	8.6		
contig_1	2898888	2899052	-	LLMDKN_006329	6.5	11.9		
contig_1	2899095	2899223	-	LLMDKN_006330	5.1	9.8		
contig_1	2899252	2899911	-	LLMDKN_006331	24.5	8.8	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_1	2899898	2900344	-	LLMDKN_006332	17.1	5.5		
contig_1	2900344	2901276	-	LLMDKN_006333	34.9	9.1	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_1	2901255	2901545	-	LLMDKN_006334	11.2	9.7		
contig_1	2901563	2902243	-	LLMDKN_006335	25.4	9.5	PF16576.10|HlyD_D23	PFAM:PF16576.10
contig_1	2902709	2903200	-	LLMDKN_006336	18.6	8.6		
contig_1	2903145	2903390	-	LLMDKN_006337	9.2	9.5		
contig_1	2903371	2903688	-	LLMDKN_006338	11.5	9.3		
contig_1	2904513	2904785	-	LLMDKN_006339	10.8	9.6		
contig_1	2905009	2905461	+	LLMDKN_006340	16.8	7.7		
contig_1	2905561	2905776	+	LLMDKN_006341	8.3	4.7		
contig_1	2905716	2906216	+	LLMDKN_006342	18.8	6.3		
contig_1	2906225	2906722	+	LLMDKN_006343	19.2	8.4		
contig_1	2906686	2906889	+	LLMDKN_006344	7.8	4.1		
contig_1	2907016	2907195	+	LLMDKN_006345	7.0	10.1		
contig_1	2907235	2907546	+	LLMDKN_006346	12.5	7.8	PF04542.20|Sigma70_r2	PFAM:PF04542.20
contig_1	2907537	2907809	+	LLMDKN_006347	10.5	9.2	PF04545.22|Sigma70_r4, PF08281.18|Sigma70_r4_2	PFAM:PF04545.22, PFAM:PF08281.18
contig_1	2907884	2908708	+	LLMDKN_006348	30.7	5.3	PF16344.10|FecR_C	PFAM:PF16344.10
contig_1	2909056	2909205	-	LLMDKN_006349	5.2	10.3		
contig_1	2909386	2909688	-	LLMDKN_006350	12.0	7.7		
contig_1	2910031	2910351	+	LLMDKN_006351	11.5	8.5	PF00056.29|Ldh_1_N	PFAM:PF00056.29
contig_1	2910332	2910814	+	LLMDKN_006352	16.9	5.7	PF02866.23|Ldh_1_C	PFAM:PF02866.23
contig_1	2910961	2911284	+	LLMDKN_006353	11.5	7.9	PF00930.27|DPPIV_N, PF07676.18|PD40	PFAM:PF00930.27, PFAM:PF07676.18
contig_1	2911326	2911802	+	LLMDKN_006354	18.3	8.7	PF07676.18|PD40	PFAM:PF07676.18
contig_1	2911799	2912587	+	LLMDKN_006355	29.6	6.8	PF00930.27|DPPIV_N, PF07676.18|PD40	PFAM:PF00930.27, PFAM:PF07676.18
contig_1	2912770	2913150	+	LLMDKN_006356	14.1	7.8		
contig_1	2913165	2913386	+	LLMDKN_006357	8.5	5.8	PF14684.11|Tricorn_C1	PFAM:PF14684.11
contig_1	2913344	2913529	+	LLMDKN_006358	7.2	9.4		
contig_1	2913472	2913717	+	LLMDKN_006359	9.6	10.0		
contig_1	2913686	2914240	+	LLMDKN_006360	20.7	6.4		
contig_1	2914477	2914755	+	LLMDKN_006361	10.9	9.3		
contig_1	2914854	2915102	+	LLMDKN_006362	8.9	7.6		
contig_1	2915062	2915361	+	LLMDKN_006363	10.9	4.3		
contig_1	2915309	2915935	+	LLMDKN_006364	24.6	9.5	PF05569.17|Peptidase_M56	PFAM:PF05569.17
contig_1	2915923	2916261	+	LLMDKN_006365	12.5	6.0		
contig_1	2916289	2916450	+	LLMDKN_006366	6.3	6.2		
contig_1	2916460	2916996	+	LLMDKN_006367	20.0	8.9		
contig_1	2917139	2917978	-	LLMDKN_006368	31.8	6.1	PF03372.29|Exo_endo_phos	PFAM:PF03372.29
contig_1	2917983	2919131	-	LLMDKN_006369	43.0	9.2	PF13385.13|Laminin_G_3, PF14873.11|BNR_assoc_N	PFAM:PF13385.13, PFAM:PF14873.11
contig_1	2919228	2919449	-	LLMDKN_006370	8.4	4.9		
contig_1	2919598	2920380	-	LLMDKN_006371	29.8	5.1	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	2920468	2920581	-	LLMDKN_006372	4.4	4.8		
contig_1	2920590	2921177	-	LLMDKN_006373	22.9	4.7	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_1	2921240	2921644	-	LLMDKN_006374	15.5	8.8		
contig_1	2921599	2921898	-	LLMDKN_006375	11.4	4.6		
contig_1	2921852	2922112	-	LLMDKN_006376	9.6	9.8		
contig_1	2922070	2922879	-	LLMDKN_006377	30.6	6.8	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	2922954	2923589	-	LLMDKN_006378	23.8	5.4		
contig_1	2923582	2924010	-	LLMDKN_006379	15.2	8.9	PF07715.20|Plug	PFAM:PF07715.20
contig_1	2923982	2924254	-	LLMDKN_006380	9.8	4.7	PF13715.12|CarbopepD_reg_2	PFAM:PF13715.12
contig_1	2924357	2924500	-	LLMDKN_006381	5.6	6.0		
contig_1	2924873	2925307	-	LLMDKN_006382	17.0	9.4	PF16344.10|FecR_C	PFAM:PF16344.10
contig_1	2925261	2925551	-	LLMDKN_006383	11.1	10.1		
contig_1	2925502	2925729	-	LLMDKN_006384	8.8	11.6		
contig_1	2925669	2925821	-	LLMDKN_006385	5.9	11.0		
contig_1	2925849	2926094	-	LLMDKN_006386	9.5	9.0	PF00196.25|GerE, PF04545.22|Sigma70_r4, PF08281.18|Sigma70_r4_2	PFAM:PF00196.25, PFAM:PF04545.22, PFAM:PF08281.18
contig_1	2926233	2926496	-	LLMDKN_006387	10.4	5.0	PF04542.20|Sigma70_r2	PFAM:PF04542.20
contig_1	2926726	2927193	+	LLMDKN_006388	17.9	9.6		
contig_1	2927901	2928446	+	LLMDKN_006389	21.1	9.4	PF13102.12|Phage_int_SAM_5, PF17293.8|Arm-DNA-bind_5	PFAM:PF13102.12, PFAM:PF17293.8
contig_1	2928472	2928648	+	LLMDKN_006390	6.7	5.3		
contig_1	2928650	2928748	+	LLMDKN_006391	3.8	4.6		
contig_1	2928745	2929194	+	LLMDKN_006392	16.6	10.3		
contig_1	2929047	2929601	-	LLMDKN_006393	21.2	9.6	PF12728.13|HTH_17	PFAM:PF12728.13
contig_1	2929603	2929785	-	LLMDKN_006394	7.2	4.9	PF12728.13|HTH_17	PFAM:PF12728.13
contig_1	2929782	2929895	-	LLMDKN_006395	4.3	8.8		
contig_1	2929976	2930215	-	LLMDKN_006396	9.3	11.4		
contig_1	2930396	2931016	-	LLMDKN_006397	23.7	5.5		
contig_1	2931013	2931603	-	LLMDKN_006398	23.0	9.4		
contig_1	2931569	2931766	-	LLMDKN_006399	7.6	5.3	PF07693.20|KAP_NTPase	PFAM:PF07693.20
contig_1	2931775	2932056	-	LLMDKN_006400	10.7	9.6	PF07693.20|KAP_NTPase	PFAM:PF07693.20
contig_1	2932200	2932712	-	LLMDKN_006401	18.1	11.2		
contig_1	2932871	2933350	+	LLMDKN_006402	18.7	9.2	PF08401.16|ArdcN	PFAM:PF08401.16
contig_1	2933316	2933921	+	LLMDKN_006403	23.4	8.2		
contig_1	2934647	2934826	-	LLMDKN_006405	6.8	11.6		
contig_1	2934869	2935018	+	LLMDKN_006406	5.8	9.9		
contig_1	2935042	2935284	+	LLMDKN_006407	9.2	9.6		
contig_1	2935244	2935738	+	LLMDKN_006408	19.0	10.1		
contig_1	2935735	2936043	+	LLMDKN_006409	11.3	10.6		
contig_1	2936006	2936227	+	LLMDKN_006410	8.2	5.3		
contig_1	2936214	2936867	+	LLMDKN_006411	25.0	5.3		
contig_1	2936916	2937440	+	LLMDKN_006412	20.2	5.8		
contig_1	2937587	2937994	-	LLMDKN_006413	14.1	5.4		
contig_1	2938015	2938158	+	LLMDKN_006414	5.8	4.1		
contig_1	2938155	2938502	+	LLMDKN_006415	13.0	8.6	PF24737.1|DUF7688	PFAM:PF24737.1
contig_1	2938758	2939324	+	LLMDKN_006416	20.6	6.1		
contig_1	2939350	2939505	-	LLMDKN_006417	5.9	9.9		
contig_1	2939502	2939966	-	LLMDKN_006418	17.0	5.4		
contig_1	2939935	2940198	-	LLMDKN_006419	9.8	4.7		
contig_1	2940370	2940603	-	LLMDKN_006420	8.5	5.4		
contig_1	2940546	2941055	-	LLMDKN_006421	19.4	4.9		
contig_1	2941030	2941323	-	LLMDKN_006422	11.3	4.2		
contig_1	2941621	2941887	-	LLMDKN_006423	10.0	5.0		
contig_1	2941921	2942091	-	LLMDKN_006424	6.2	11.5		
contig_1	2942095	2942487	-	LLMDKN_006425	15.1	9.7		
contig_1	2942662	2943000	-	LLMDKN_006426	12.5	9.9		
contig_1	2943075	2943347	-	LLMDKN_006427	9.6	9.0	PF12508.14|Transposon_TraM	PFAM:PF12508.14
contig_1	2943328	2943615	-	LLMDKN_006428	10.2	9.8	PF12508.14|Transposon_TraM	PFAM:PF12508.14
contig_1	2943630	2944076	-	LLMDKN_006429	16.6	4.5		
contig_1	2944471	2945142	-	LLMDKN_006430	25.4	10.9		
contig_1	2945139	2945540	-	LLMDKN_006431	15.4	9.7		
contig_1	2945592	2946449	-	LLMDKN_006432	33.2	11.1		
contig_1	2946498	2946590	-	LLMDKN_006433	3.5	4.3		
contig_1	2946581	2946970	-	LLMDKN_006434	14.7	9.5		
contig_1	2947049	2947267	-	LLMDKN_006435	7.8	10.9		
contig_1	2947854	2948201	-	LLMDKN_006437	12.9	5.2		
contig_1	2950681	2950923	-	LLMDKN_006439	8.7	7.9		
contig_1	2950920	2951537	-	LLMDKN_006440	25.0	10.3		
contig_1	2951769	2951957	-	LLMDKN_006441	7.1	5.3		
contig_1	2951972	2952187	-	LLMDKN_006442	8.0	6.2		
contig_1	2952857	2953066	-	LLMDKN_006444	7.5	9.0		
contig_1	2953191	2953409	-	LLMDKN_006445	7.6	9.9		
contig_1	2953428	2953517	-	LLMDKN_006446	3.4	5.0		
contig_1	2953598	2954014	-	LLMDKN_006447	15.2	4.1		
contig_1	2954011	2954325	-	LLMDKN_006448	12.1	9.4		
contig_1	2954415	2954933	-	LLMDKN_006449	19.2	5.4		
contig_1	2954991	2955215	-	LLMDKN_006450	8.4	7.8	PF01656.29|CbiA	PFAM:PF01656.29
contig_1	2956390	2957070	+	LLMDKN_006452	25.2	7.1	PF03432.20|Relaxase	PFAM:PF03432.20
contig_1	2957170	2957778	+	LLMDKN_006453	22.1	9.8		
contig_1	2957718	2958371	+	LLMDKN_006454	24.9	11.1		
contig_1	2958329	2958760	+	LLMDKN_006455	16.6	7.7		
contig_1	2958730	2959212	+	LLMDKN_006456	18.0	6.1		
contig_1	2959209	2959457	+	LLMDKN_006457	9.0	9.7		
contig_1	2959549	2959746	+	LLMDKN_006458	7.7	9.0		
contig_1	2960243	2960422	+	LLMDKN_006459	7.1	9.6		SO:0001217, UniRef:UniRef50_A0AAP3SN40
contig_1	2961148	2961639	+	LLMDKN_006460	17.0	4.6		
contig_1	2961640	2961828	+	LLMDKN_006461	7.0	10.0		
contig_1	2962003	2962371	+	LLMDKN_006462	13.6	5.4		
contig_1	2962395	2962745	+	LLMDKN_006463	13.4	9.3		
contig_1	2962825	2963169	+	LLMDKN_006464	13.3	8.7		
contig_1	2963213	2963557	+	LLMDKN_006465	12.8	9.2		
contig_1	2963557	2964105	+	LLMDKN_006466	20.8	9.6		
contig_1	2964051	2964428	+	LLMDKN_006467	14.1	8.8		
contig_1	2964600	2964785	+	LLMDKN_006468	7.1	8.4		
contig_1	2965157	2965678	+	LLMDKN_006469	19.2	8.7		
contig_1	2965804	2966067	+	LLMDKN_006470	9.8	10.1		
contig_1	2965979	2966509	-	LLMDKN_006471	19.5	9.8		
contig_1	2966586	2966897	-	LLMDKN_006472	11.1	10.5		
contig_1	2967562	2967807	-	LLMDKN_006474	9.1	4.9		
contig_1	2968037	2968663	+	LLMDKN_006475	24.3	8.5		
contig_1	2969077	2969268	+	LLMDKN_006476	7.3	4.1		SO:0001217, UniRef:UniRef50_F7M0L1
contig_1	2969577	2969999	+	LLMDKN_006477	15.3	9.5		
contig_1	2969980	2970189	+	LLMDKN_006478	7.9	4.1		
contig_1	2970186	2970383	+	LLMDKN_006479	7.0	4.1		
contig_1	2970444	2970686	-	LLMDKN_006480	9.0	7.7		
contig_1	2971063	2972265	+	LLMDKN_006481	45.0	8.5		
contig_1	2972217	2972432	+	LLMDKN_006482	8.3	9.9		
contig_1	2972521	2972799	+	LLMDKN_006483	10.2	9.4		
contig_1	2972796	2973191	+	LLMDKN_006484	14.9	8.9		
contig_1	2973239	2974024	+	LLMDKN_006485	28.6	6.8		
contig_1	2973973	2974509	+	LLMDKN_006486	20.0	6.8		
contig_1	2974858	2975049	+	LLMDKN_006487	7.4	9.5		
contig_1	2975060	2975398	+	LLMDKN_006488	12.9	9.8		
contig_1	2975347	2975712	+	LLMDKN_006489	13.8	5.7	PF06250.17|YhcG_C	PFAM:PF06250.17
contig_1	2975688	2975984	+	LLMDKN_006490	11.5	6.4	PF06250.17|YhcG_C	PFAM:PF06250.17
contig_1	2976122	2976370	-	LLMDKN_006492	8.8	4.5		
contig_1	2976364	2976606	-	LLMDKN_006493	9.2	4.3		
contig_1	2976971	2977387	-	LLMDKN_006494	16.4	9.8	PF12728.13|HTH_17	PFAM:PF12728.13
contig_1	2977405	2977584	-	LLMDKN_006495	6.7	9.7		
contig_1	2977547	2978668	-	LLMDKN_006496	40.7	6.6		
contig_1	2979116	2979784	-	LLMDKN_006497	25.6	9.5	PF12728.13|HTH_17	PFAM:PF12728.13
contig_1	2980091	2980354	-	LLMDKN_006498	10.3	6.0		
contig_1	2980300	2980458	-	LLMDKN_006499	5.9	11.3		
contig_1	2980471	2980803	-	LLMDKN_006500	13.0	8.6		
contig_1	2980784	2980921	-	LLMDKN_006501	5.3	4.5		
contig_1	2981130	2982008	-	LLMDKN_006502	33.4	5.1		
contig_1	2982123	2982716	-	LLMDKN_006503	22.5	9.9		
contig_1	2982706	2983125	-	LLMDKN_006504	16.1	5.0		
contig_1	2983184	2983291	-	LLMDKN_006505	4.2	4.8		
contig_1	2983288	2983686	-	LLMDKN_006506	14.8	6.6		
contig_1	2983769	2984332	-	LLMDKN_006507	20.7	8.6	PF06321.17|P_gingi_FimA	PFAM:PF06321.17
contig_1	2984396	2984722	-	LLMDKN_006508	12.9	5.6		
contig_1	2984912	2985082	-	LLMDKN_006509	6.4	9.4		
contig_1	2985246	2985584	+	LLMDKN_006510	12.3	6.7		
contig_1	2985511	2985798	-	LLMDKN_006511	10.8	9.0		
contig_1	2985820	2986038	-	LLMDKN_006512	8.3	9.0		
contig_1	2986031	2986270	-	LLMDKN_006513	9.0	8.1		
contig_1	2986267	2986710	-	LLMDKN_006514	16.1	4.5		
contig_1	2987010	2987267	-	LLMDKN_006515	9.0	8.0		
contig_1	2987264	2987728	-	LLMDKN_006516	17.1	5.2		
