#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	3936733	3936954	-	IMCPIC_03399	8.6	4.5		
contig_1	3941304	3942449	-	IMCPIC_03403	42.2	8.1	PF16288.11|DUF4934, PF17170.10|DUF5128	PFAM:PF16288.11, PFAM:PF17170.10
contig_1	3969945	3970130	-	IMCPIC_03426	6.8	9.8		
contig_1	3977555	3978331	+	IMCPIC_03433	30.3	9.9	PF13102.12|Phage_int_SAM_5	PFAM:PF13102.12
contig_1	3998794	3998898	-	IMCPIC_03449	3.9	8.3		
contig_1	4011282	4011554	-	IMCPIC_03456	10.4	4.6		
contig_1	4026321	4027217	-	IMCPIC_03468	33.4	9.6	PF13472.12|Lipase_GDSL_2	PFAM:PF13472.12
contig_1	4048683	4048835	+	IMCPIC_03487	6.0	5.2		
contig_1	4052576	4052752	-	IMCPIC_03495	6.4	10.4	PF00327.25|Ribosomal_L30	PFAM:PF00327.25
contig_1	4105234	4105353	-	IMCPIC_03557	4.5	6.0		
contig_1	4105350	4105469	-	IMCPIC_03558	4.4	10.7		
contig_1	4112683	4112844	+	IMCPIC_03564	6.3	9.4		
contig_1	4116064	4116156	+	IMCPIC_03567	3.6	8.8		
contig_1	4118065	4119570	+	IMCPIC_03570	54.9	9.1	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12801.12|Fer4_5, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12801.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF14697.11
contig_1	4126880	4127272	-	IMCPIC_03578	14.5	9.4	PF01035.26|DNA_binding_1	PFAM:PF01035.26
contig_1	4147086	4147388	-	IMCPIC_03594	11.6	9.2		
contig_1	4147832	4147978	+	IMCPIC_03595	5.5	9.2		
contig_1	4167961	4168059	+	IMCPIC_03613	3.9	6.5		
contig_1	4181550	4181690	+	IMCPIC_03624	5.1	4.1		
contig_1	4184490	4184675	-	IMCPIC_03627	7.0	5.2		
contig_1	4211807	4212088	+	IMCPIC_03643	10.4	5.0	PF03992.22|ABM	PFAM:PF03992.22
contig_1	4222328	4222468	-	IMCPIC_03654	5.7	4.6		
contig_1	4224980	4225225	-	IMCPIC_03657	9.5	5.4		
contig_1	4226644	4226886	-	IMCPIC_03659	8.7	8.3		
contig_1	4240227	4240412	-	IMCPIC_03671	7.2	6.8		
contig_1	4243426	4243812	-	IMCPIC_03675	14.8	5.6		
contig_1	4257836	4258108	-	IMCPIC_03684	9.4	9.8	PF00216.26|Bac_DNA_binding, PF18291.6|HU-HIG	PFAM:PF00216.26, PFAM:PF18291.6
contig_1	4268456	4269325	-	IMCPIC_03692	32.5	6.0		
contig_1	4292836	4295325	+	IMCPIC_03704	93.1	6.6	PF14498.12|Glyco_hyd_65N_2, PF21307.2|Glyco_hydro_95_C, PF22124.2|Glyco_hydro_95_cat	PFAM:PF14498.12, PFAM:PF21307.2, PFAM:PF22124.2, SO:0001217, UniRef:UniRef50_D3IEI9
contig_1	4310484	4311248	-	IMCPIC_03716	28.3	8.9		SO:0001217, UniRef:UniRef50_U6RB45
contig_1	4322043	4322420	+	IMCPIC_03722	14.3	5.4	PF07366.18|SnoaL, PF12680.13|SnoaL_2	PFAM:PF07366.18, PFAM:PF12680.13
contig_1	4336517	4336648	+	IMCPIC_03733	4.9	10.2		
contig_1	4343578	4343889	+	IMCPIC_03741	10.7	9.5		SO:0001217, UniRef:UniRef50_A0A401M1H3
contig_1	4347188	4347415	+	IMCPIC_03745	8.2	9.4		
contig_1	4347394	4347534	-	IMCPIC_03746	5.3	8.7		
contig_1	4356605	4357198	-	IMCPIC_03757	22.5	10.2		
contig_1	4357214	4357435	-	IMCPIC_03758	8.3	6.7	PF24737.1|DUF7688	PFAM:PF24737.1, SO:0001217, UniRef:UniRef50_Q5LGB7
contig_1	4357907	4358152	-	IMCPIC_03760	9.3	4.2	PF22273.1|DUF6956	PFAM:PF22273.1
contig_1	4361258	4361473	-	IMCPIC_03767	7.8	10.7		
contig_1	4362443	4363033	-	IMCPIC_03768	22.6	5.1	PF08448.16|PAS_4	PFAM:PF08448.16
contig_1	4370087	4372036	-	IMCPIC_03772	73.7	5.3	PF07980.17|SusD_RagB, PF14322.12|SusD-like_3	PFAM:PF07980.17, PFAM:PF14322.12
contig_1	4384846	4385916	+	IMCPIC_03783	40.5	8.4	PF00578.27|AhpC-TSA, PF08534.16|Redoxin, PF13905.12|Thioredoxin_8	PFAM:PF00578.27, PFAM:PF08534.16, PFAM:PF13905.12
contig_1	4406162	4406476	+	IMCPIC_03799	12.1	6.8		
contig_1	4438152	4438424	-	IMCPIC_03828	10.5	11.0		
contig_1	4439356	4439466	-	IMCPIC_03829	4.1	10.3		
contig_1	4440207	4440494	-	IMCPIC_03831	11.2	9.5		
contig_1	4448019	4449671	-	IMCPIC_03837	61.9	5.3		
contig_1	4453254	4454018	+	IMCPIC_03840	27.4	4.9	PF14734.12|DUF4469, PF14848.11|HU-DNA_bdg	PFAM:PF14734.12, PFAM:PF14848.11, SO:0001217, UniRef:UniRef50_K5YL43
contig_1	4473826	4474014	+	IMCPIC_03853	7.5	7.9		
contig_1	4493498	4493704	-	IMCPIC_03871	7.7	10.8		
contig_1	4493976	4494443	+	IMCPIC_03872	17.8	9.5		SO:0001217, UniRef:UniRef50_A0A396BV30
contig_1	4494568	4495530	+	IMCPIC_03873	37.2	8.4	PF07661.19|MORN_2	PFAM:PF07661.19
contig_1	4518242	4518439	+	IMCPIC_03891	7.6	5.0		
contig_1	4534276	4534674	+	IMCPIC_03904	15.4	9.7	PF06713.17|bPH_4	PFAM:PF06713.17
contig_1	4550908	4551057	+	IMCPIC_03916	5.8	5.6		
contig_1	4551029	4551997	+	IMCPIC_03917	37.5	7.5		
contig_1	4553243	4553542	+	IMCPIC_03919	11.4	8.3		
contig_1	4556218	4556313	-	IMCPIC_03923	3.4	8.5		
contig_1	4556676	4557719	+	IMCPIC_03925	39.5	5.2	PF15869.11|TolB_like	PFAM:PF15869.11
contig_1	4558633	4558752	+	IMCPIC_03927	4.4	11.0		
contig_1	4560171	4560296	+	IMCPIC_03929	4.8	5.7		
contig_1	4578017	4578184	+	IMCPIC_03948	6.3	10.3		
contig_1	4588295	4588516	-	IMCPIC_03956	8.6	9.7		
contig_1	4592643	4593401	+	IMCPIC_03959	27.2	5.1	PF14734.12|DUF4469, PF14848.11|HU-DNA_bdg	PFAM:PF14734.12, PFAM:PF14848.11, SO:0001217, UniRef:UniRef50_K5YL43
contig_1	4640588	4640962	-	IMCPIC_03999	13.9	9.6		SO:0001217, UniRef:UniRef50_A0A3E5CRD4
contig_1	4654609	4655379	-	IMCPIC_04013	27.9	6.0	PF00132.30|Hexapep, PF13720.11|Acetyltransf_11, PF25084.1|LbH_EIF2B	PFAM:PF00132.30, PFAM:PF13720.11, PFAM:PF25084.1
contig_1	4673109	4673246	+	IMCPIC_04025	5.2	4.5		
contig_1	4674700	4675044	+	IMCPIC_04027	13.4	4.8		
contig_1	4693383	4694264	-	IMCPIC_04043	34.3	9.2	PF00535.33|Glycos_transf_2, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13641.12
contig_1	4708173	4709939	+	IMCPIC_04055	67.1	5.8	PF13589.12|HATPase_c_3	PFAM:PF13589.12
contig_1	4731848	4734898	+	IMCPIC_04077	112.7	6.5	PF00009.33|GTP_EFTU, PF04760.21|IF2_N, PF11987.13|IF-2, PF22042.2|EF-G_D2	PFAM:PF00009.33, PFAM:PF04760.21, PFAM:PF11987.13, PFAM:PF22042.2
contig_1	4734973	4735476	+	IMCPIC_04078	18.1	8.9		
contig_1	4770795	4771535	-	IMCPIC_04105	28.1	9.6		
contig_1	4784398	4784601	+	IMCPIC_04117	8.3	10.3		
contig_1	4784644	4785033	+	IMCPIC_04118	14.2	9.3		
contig_1	4787266	4787706	-	IMCPIC_04122	17.0	10.3		
contig_1	4796749	4798062	+	IMCPIC_04131	49.5	9.9	PF01551.29|Peptidase_M23	PFAM:PF01551.29
contig_1	4860783	4862357	+	IMCPIC_04167	58.2	7.1	PF07715.20|Plug	PFAM:PF07715.20
contig_1	4862311	4863354	+	IMCPIC_04168	38.4	9.7		
contig_1	4878504	4880153	+	IMCPIC_04177	63.2	6.2	PF00072.30|Response_reg, PF00165.29|HTH_AraC, PF00512.31|HisKA, PF02518.31|HATPase_c, PF12833.13|HTH_18	PFAM:PF00072.30, PFAM:PF00165.29, PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF12833.13
contig_1	4892212	4892310	+	IMCPIC_04184	3.8	4.1		
contig_1	4894835	4898557	-	IMCPIC_04188	142.2	6.1	PF01420.25|Methylase_S, PF07669.17|Eco57I, PF13588.12|HSDR_N_2	PFAM:PF01420.25, PFAM:PF07669.17, PFAM:PF13588.12
contig_1	4900168	4900356	+	IMCPIC_04191	7.3	10.3		
contig_1	4902685	4902903	-	IMCPIC_04194	8.4	8.1		
contig_1	4902903	4903496	-	IMCPIC_04195	22.8	9.2		
contig_1	4904149	4904598	-	IMCPIC_04197	16.6	8.6	PF13342.12|Toprim_Crpt	PFAM:PF13342.12
contig_1	4918394	4920091	-	IMCPIC_04208	66.2	8.5	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13176.12|TPR_7, PF13181.12|TPR_8, PF13424.12|TPR_12, PF17874.7|TPR_MalT	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13176.12, PFAM:PF13181.12, PFAM:PF13424.12, PFAM:PF17874.7, SO:0001217, UniRef:UniRef50_I9BNK2
contig_1	4920176	4920679	+	IMCPIC_04209	19.3	6.3		
contig_1	4974163	4974390	+	IMCPIC_04247	8.5	5.2		SO:0001217, UniRef:UniRef50_F7LJ52
contig_1	4977308	4977745	-	IMCPIC_04251	17.4	10.1	PF13586.12|DDE_Tnp_1_2	PFAM:PF13586.12, SO:0001217, UniRef:UniRef50_F7LJ57
contig_1	4978436	4978834	+	IMCPIC_04253	15.4	8.4		
contig_1	4980253	4980732	+	IMCPIC_04256	18.7	6.1		
contig_1	4980742	4981044	+	IMCPIC_04257	11.1	5.2		
contig_1	4982951	4983223	+	IMCPIC_04259	9.9	5.1		
contig_1	4996219	4996359	+	IMCPIC_04272	5.8	9.8		SO:0001217, UniRef:UniRef50_I9BP20
contig_1	5014427	5014750	+	IMCPIC_04291	11.7	4.7		
contig_1	5014903	5016042	+	IMCPIC_04292	44.6	6.3	PF17170.10|DUF5128	PFAM:PF17170.10
contig_1	5016039	5016593	+	IMCPIC_04293	21.4	5.5		
contig_1	5024969	5025478	-	IMCPIC_04302	19.4	7.8	PF03938.19|OmpH	PFAM:PF03938.19
contig_1	5032490	5032900	+	IMCPIC_04308	14.9	9.8		
contig_1	5035570	5035803	+	IMCPIC_04314	9.0	9.6		
contig_1	5035800	5036045	+	IMCPIC_04315	9.3	4.3	PF22273.1|DUF6956	PFAM:PF22273.1
contig_1	5036441	5036686	-	IMCPIC_04317	9.6	10.3		
contig_1	5046505	5046645	+	IMCPIC_04329	5.3	8.7		
contig_1	5046624	5046851	-	IMCPIC_04330	8.3	9.6		
contig_1	5050140	5050457	-	IMCPIC_04334	10.8	9.7		SO:0001217, UniRef:UniRef50_A0A401M1H3
contig_1	5052203	5052964	-	IMCPIC_04338	28.6	7.0	PF01656.29|CbiA, PF09140.17|MipZ, PF13614.12|AAA_31	PFAM:PF01656.29, PFAM:PF09140.17, PFAM:PF13614.12
contig_1	5082527	5082979	+	IMCPIC_04355	16.9	5.1		
contig_1	5100262	5100450	+	IMCPIC_04380	7.0	9.7		
contig_1	5106968	5107864	+	IMCPIC_04387	35.1	10.3		
contig_1	5108900	5109070	+	IMCPIC_04388	6.4	10.1		
contig_1	5112760	5113878	-	IMCPIC_04391	42.5	7.1	PF01055.32|Glyco_hydro_31_2nd, PF21365.3|Glyco_hydro_31_3rd	PFAM:PF01055.32, PFAM:PF21365.3
contig_1	5113927	5114997	-	IMCPIC_04392	41.6	6.5	PF01055.32|Glyco_hydro_31_2nd	PFAM:PF01055.32
contig_1	5115106	5115345	-	IMCPIC_04393	9.2	5.5	PF04542.20|Sigma70_r2	PFAM:PF04542.20
contig_1	5147170	5147373	-	IMCPIC_04414	7.0	8.0		
contig_1	5149444	5150529	+	IMCPIC_04416	41.8	9.9		
contig_1	5150513	5150644	-	IMCPIC_04417	5.1	11.3		
contig_1	5179519	5179689	-	IMCPIC_04437	5.8	4.1	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12798.12|Fer4_3, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF13534.11|Fer4_17	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12798.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF13534.11
contig_1	5195483	5195623	+	IMCPIC_04449	5.4	4.9		
contig_1	5202710	5203282	-	IMCPIC_04455	22.4	8.7		
contig_2	2	652	+	IMCPIC_04475	25.0	6.5		
contig_2	653	772	+	IMCPIC_04476	4.6	10.6		
contig_2	3287	3403	+	IMCPIC_04479	4.8	6.8		
contig_2	3823	4452	+	IMCPIC_04480	23.8	9.4		
contig_2	4533	5855	-	IMCPIC_04481	49.8	6.2	PF01640.23|Peptidase_C10	PFAM:PF01640.23
contig_2	6691	7221	-	IMCPIC_04483	20.2	8.7		SO:0001217, UniRef:UniRef50_A0A016A3L7
contig_2	9570	11348	-	IMCPIC_04486	67.2	6.4	PF00270.35|DEAD, PF05127.20|Helicase_RecD, PF13086.12|AAA_11, PF13087.12|AAA_12, PF13245.12|AAA_19, PF13604.12|AAA_30	PFAM:PF00270.35, PFAM:PF05127.20, PFAM:PF13086.12, PFAM:PF13087.12, PFAM:PF13245.12, PFAM:PF13604.12, SO:0001217, UniRef:UniRef50_R7F0A9
contig_2	15209	15820	-	IMCPIC_04491	23.6	5.3		SO:0001217, UniRef:UniRef50_A0AAE6K893
contig_2	15902	16072	+	IMCPIC_04492	6.9	10.0		
contig_2	18284	19177	+	IMCPIC_04494	34.6	6.1		
contig_2	19330	20130	-	IMCPIC_04495	30.9	6.9		
contig_2	21511	21678	+	IMCPIC_04497	6.7	6.2		
contig_2	21707	22153	-	IMCPIC_04498	17.6	6.3	PF20600.3|ExoX-like_C	PFAM:PF20600.3
contig_2	22189	22500	-	IMCPIC_04499	12.6	4.7		SO:0001217, UniRef:UniRef50_A0A5N0LC23
contig_2	22524	22862	-	IMCPIC_04500	13.3	5.2		
contig_2	23152	23337	-	IMCPIC_04502	7.4	9.7		
contig_2	23337	23678	-	IMCPIC_04503	13.1	6.6		
contig_2	23865	24332	-	IMCPIC_04504	18.4	8.8		
contig_2	24353	24628	-	IMCPIC_04505	10.4	4.8		
contig_2	24612	24824	-	IMCPIC_04506	8.6	9.8		
contig_2	25130	25717	-	IMCPIC_04507	23.1	6.7		
contig_2	26340	27968	-	IMCPIC_04508	63.6	5.1		
contig_2	28137	28388	-	IMCPIC_04509	9.8	9.1		
contig_2	28432	28791	-	IMCPIC_04510	13.6	5.9		
contig_2	29917	30168	-	IMCPIC_04512	10.0	9.3		
contig_2	30152	30469	-	IMCPIC_04513	12.2	9.3		
contig_2	32192	33205	-	IMCPIC_04516	37.1	5.9	PF12508.14|Transposon_TraM	PFAM:PF12508.14
contig_2	35346	36131	-	IMCPIC_04519	29.3	5.5		
contig_2	39107	39433	-	IMCPIC_04522	12.5	10.1		
contig_2	39441	39752	-	IMCPIC_04523	10.9	9.7		
contig_2	47165	47920	-	IMCPIC_04529	28.8	5.2		
contig_2	47933	48433	-	IMCPIC_04530	19.6	6.1		
contig_2	49415	49639	+	IMCPIC_04532	8.5	4.3		
contig_2	52398	52982	-	IMCPIC_04535	23.4	8.2		
contig_2	54125	54943	+	IMCPIC_04537	30.7	7.7	PF00142.24|Fer4_NifH, PF01656.29|CbiA, PF02374.21|ArsA_ATPase, PF06564.18|CBP_BcsQ, PF09140.17|MipZ, PF13614.12|AAA_31	PFAM:PF00142.24, PFAM:PF01656.29, PFAM:PF02374.21, PFAM:PF06564.18, PFAM:PF09140.17, PFAM:PF13614.12
contig_2	54951	55187	+	IMCPIC_04538	8.9	9.1		
contig_2	57274	57477	+	IMCPIC_04540	8.1	4.3		
contig_2	59111	60754	+	IMCPIC_04542	60.8	5.2	PF13475.11|DUF4116	PFAM:PF13475.11
contig_2	66719	68455	+	IMCPIC_04545	65.9	5.0	PF13475.11|DUF4116	PFAM:PF13475.11
contig_2	77124	78083	+	IMCPIC_04550	36.3	8.9		
contig_3	28277	28405	-	IMCPIC_04567	4.9	9.9		
contig_3	32051	32239	+	IMCPIC_04570	7.1	9.7		
contig_3	41025	41174	-	IMCPIC_04578	6.0	9.6		
contig_3	47124	47489	-	IMCPIC_04585	13.8	6.2		
contig_3	47572	47805	+	IMCPIC_04586	9.6	9.4		
contig_3	48260	48550	-	IMCPIC_04588	10.6	5.9		
contig_4	2041	2823	+	IMCPIC_04613	29.4	4.6		SO:0001217, UniRef:UniRef50_A0AAP9NE27
contig_5	1010	1210	+	IMCPIC_04621	7.0	4.5		SO:0001217, UniRef:UniRef50_A0A415SFC0
contig_5	1177	1290	-	IMCPIC_04622	4.3	4.1		
contig_5	1877	2407	+	IMCPIC_04624	20.7	6.7		
contig_5	5038	5451	+	IMCPIC_04627	15.8	9.3	PF20240.3|DUF6597	PFAM:PF20240.3
contig_6	2	868	+	IMCPIC_04632	33.4	9.3		
contig_6	5213	5593	+	IMCPIC_04639	14.7	5.6		
contig_7	4725	4868	-	IMCPIC_04642	5.9	10.1		
contig_8	158	262	-	IMCPIC_04643	4.0	4.5		
contig_8	2000	2182	+	IMCPIC_04645	7.2	7.8		
